"indicator_id","region_id","date","value","indicator","category","region_type","region"
"ZSFH","99985","2010-05-31","98869","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98829;WA;nan;Okanogan;Okanogan County"
"ZSFH","99986","2010-05-31","87773","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98830;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99987","2010-05-31","264875","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98831;WA;Wenatchee, WA;Manson;Chelan County"
"ZSFH","99988","2010-05-31","102703","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98832; WA; Moses Lake; Grant County; Krupp"
"ZSFH","99989","2010-05-31","275545","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98833;WA;Bellingham, WA;nan;Whatcom County"
"ZSFH","9999","2010-05-31","158351","ZHVI Single-Family Homes Time Series ($)","Home values","city","Carrsville;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Isle of Wight County"
"ZSFH","99990","2010-05-31","138914","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98834;WA;nan;Methow;Okanogan County"
"ZSFH","99991","2010-05-31","221819","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98836; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99992","2010-05-31","171679","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98837;WA;Moses Lake, WA;Moses Lake;Grant County"
"ZSFH","99993","2010-05-31","115051","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98840;WA;nan;Okanogan;Okanogan County"
"ZSFH","99994","2010-05-31","134079","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98841;WA;nan;Omak;Okanogan County"
"ZSFH","99995","2010-05-31","299127","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98843;WA;Wenatchee, WA;Orondo;Douglas County"
"ZSFH","99996","2010-05-31","161014","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98844;WA;nan;Oroville;Okanogan County"
"ZSFH","99997","2010-05-31","155182","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98845; WA; Wenatchee; Douglas County; Palisades"
"ZSFH","99998","2010-05-31","188049","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98846;WA;nan;Pateros;Okanogan County"
"ZSFH","99999","2010-05-31","204991","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98847;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99959","2010-06-30","228121","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98674;WA;Longview, WA;Woodland;Clark County"
"ZSFH","99960","2010-06-30","258252","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98675;WA;Portland-Vancouver-Hillsboro, OR-WA;Yacolt;Clark County"
"ZSFH","99961","2010-06-30","207820","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98682;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99962","2010-06-30","257159","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98683;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99963","2010-06-30","211791","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98684;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99964","2010-06-30","270877","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98685;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99965","2010-06-30","270434","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98686;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99967","2010-06-30","213883","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98801;WA;Wenatchee, WA;Wenatchee;Chelan County"
"ZSFH","99968","2010-06-30","235629","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98802;WA;Wenatchee, WA;East Wenatchee;Douglas County"
"ZSFH","99971","2010-06-30","139678","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98812;WA;nan;Brewster;Okanogan County"
"ZSFH","99972","2010-06-30","82450","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98813;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99973","2010-06-30","217143","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98814;WA;nan;Carlton;Okanogan County"
"ZSFH","99974","2010-06-30","208576","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98815;WA;Wenatchee, WA;Cashmere;Chelan County"
"ZSFH","99975","2010-06-30","292903","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98816;WA;Wenatchee, WA;Chelan;Chelan County"
"ZSFH","99976","2010-06-30","135275","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98817; WA; Wenatchee, WA; Chelan County; Chelan Falls"
"ZSFH","99977","2010-06-30","108672","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98819; WA; Okanogan County; Omak"
"ZSFH","99978","2010-06-30","180761","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98821; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99979","2010-06-30","168571","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98822;WA;Wenatchee, WA;Entiat;Chelan County"
"ZSFH","9998","2010-06-30","57030","ZHVI Single-Family Homes Time Series ($)","Home values","city","Birchleaf;VA;nan;Dickenson County"
"ZSFH","99980","2010-06-30","145734","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98823;WA;Moses Lake, WA;Ephrata;Grant County"
"ZSFH","99982","2010-06-30","289853","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98826;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99983","2010-06-30","132345","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98827;WA;nan;Loomis;Okanogan County"
"ZSFH","99984","2010-06-30","190907","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98828;WA;Wenatchee, WA;Malaga;Chelan County"
"ZSFH","99985","2010-06-30","97563","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98829;WA;nan;Okanogan;Okanogan County"
"ZSFH","99986","2010-06-30","88410","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98830;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99987","2010-06-30","263822","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98831;WA;Wenatchee, WA;Manson;Chelan County"
"ZSFH","99988","2010-06-30","102326","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98832; WA; Moses Lake; Grant County; Krupp"
"ZSFH","99989","2010-06-30","275842","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98833;WA;Bellingham, WA;nan;Whatcom County"
"ZSFH","9999","2010-06-30","158368","ZHVI Single-Family Homes Time Series ($)","Home values","city","Carrsville;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Isle of Wight County"
"ZSFH","99990","2010-06-30","139078","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98834;WA;nan;Methow;Okanogan County"
"ZSFH","99991","2010-06-30","222565","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98836; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99992","2010-06-30","171225","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98837;WA;Moses Lake, WA;Moses Lake;Grant County"
"ZSFH","99993","2010-06-30","114384","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98840;WA;nan;Okanogan;Okanogan County"
"ZSFH","99994","2010-06-30","131664","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98841;WA;nan;Omak;Okanogan County"
"ZSFH","99995","2010-06-30","298664","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98843;WA;Wenatchee, WA;Orondo;Douglas County"
"ZSFH","99996","2010-06-30","160408","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98844;WA;nan;Oroville;Okanogan County"
"ZSFH","99997","2010-06-30","156324","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98845; WA; Wenatchee; Douglas County; Palisades"
"ZSFH","99998","2010-06-30","188661","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98846;WA;nan;Pateros;Okanogan County"
"ZSFH","99999","2010-06-30","204750","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98847;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99959","2010-07-31","227088","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98674;WA;Longview, WA;Woodland;Clark County"
"ZSFH","99960","2010-07-31","255094","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98675;WA;Portland-Vancouver-Hillsboro, OR-WA;Yacolt;Clark County"
"ZSFH","99961","2010-07-31","206137","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98682;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99962","2010-07-31","255597","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98683;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99963","2010-07-31","210327","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98684;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99964","2010-07-31","269126","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98685;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99965","2010-07-31","268859","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98686;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99967","2010-07-31","213650","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98801;WA;Wenatchee, WA;Wenatchee;Chelan County"
"ZSFH","99968","2010-07-31","235681","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98802;WA;Wenatchee, WA;East Wenatchee;Douglas County"
"ZSFH","99971","2010-07-31","139447","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98812;WA;nan;Brewster;Okanogan County"
"ZSFH","99972","2010-07-31","82540","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98813;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99973","2010-07-31","217145","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98814;WA;nan;Carlton;Okanogan County"
"ZSFH","99974","2010-07-31","208182","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98815;WA;Wenatchee, WA;Cashmere;Chelan County"
"ZSFH","99975","2010-07-31","291018","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98816;WA;Wenatchee, WA;Chelan;Chelan County"
"ZSFH","99976","2010-07-31","135363","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98817; WA; Wenatchee, WA; Chelan County; Chelan Falls"
"ZSFH","99977","2010-07-31","108426","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98819; WA; Okanogan County; Omak"
"ZSFH","99978","2010-07-31","180896","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98821; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99979","2010-07-31","168411","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98822;WA;Wenatchee, WA;Entiat;Chelan County"
"ZSFH","9998","2010-07-31","57088","ZHVI Single-Family Homes Time Series ($)","Home values","city","Birchleaf;VA;nan;Dickenson County"
"ZSFH","99980","2010-07-31","145713","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98823;WA;Moses Lake, WA;Ephrata;Grant County"
"ZSFH","99982","2010-07-31","288535","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98826;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99983","2010-07-31","132691","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98827;WA;nan;Loomis;Okanogan County"
"ZSFH","99984","2010-07-31","191734","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98828;WA;Wenatchee, WA;Malaga;Chelan County"
"ZSFH","99985","2010-07-31","96377","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98829;WA;nan;Okanogan;Okanogan County"
"ZSFH","99986","2010-07-31","88357","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98830;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99987","2010-07-31","263574","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98831;WA;Wenatchee, WA;Manson;Chelan County"
"ZSFH","99988","2010-07-31","102713","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98832; WA; Moses Lake; Grant County; Krupp"
"ZSFH","99989","2010-07-31","275301","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98833;WA;Bellingham, WA;nan;Whatcom County"
"ZSFH","9999","2010-07-31","158479","ZHVI Single-Family Homes Time Series ($)","Home values","city","Carrsville;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Isle of Wight County"
"ZSFH","99990","2010-07-31","139005","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98834;WA;nan;Methow;Okanogan County"
"ZSFH","99991","2010-07-31","222372","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98836; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99992","2010-07-31","171016","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98837;WA;Moses Lake, WA;Moses Lake;Grant County"
"ZSFH","99993","2010-07-31","113671","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98840;WA;nan;Okanogan;Okanogan County"
"ZSFH","99994","2010-07-31","128771","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98841;WA;nan;Omak;Okanogan County"
"ZSFH","99995","2010-07-31","296940","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98843;WA;Wenatchee, WA;Orondo;Douglas County"
"ZSFH","99996","2010-07-31","159648","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98844;WA;nan;Oroville;Okanogan County"
"ZSFH","99997","2010-07-31","156018","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98845; WA; Wenatchee; Douglas County; Palisades"
"ZSFH","99998","2010-07-31","188703","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98846;WA;nan;Pateros;Okanogan County"
"ZSFH","99999","2010-07-31","204206","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98847;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99959","2010-08-31","225869","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98674;WA;Longview, WA;Woodland;Clark County"
"ZSFH","99960","2010-08-31","251426","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98675;WA;Portland-Vancouver-Hillsboro, OR-WA;Yacolt;Clark County"
"ZSFH","99961","2010-08-31","203646","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98682;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99962","2010-08-31","253166","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98683;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99963","2010-08-31","207964","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98684;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99964","2010-08-31","266157","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98685;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99965","2010-08-31","265987","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98686;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99967","2010-08-31","213330","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98801;WA;Wenatchee, WA;Wenatchee;Chelan County"
"ZSFH","99968","2010-08-31","235757","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98802;WA;Wenatchee, WA;East Wenatchee;Douglas County"
"ZSFH","99971","2010-08-31","140028","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98812;WA;nan;Brewster;Okanogan County"
"ZSFH","99972","2010-08-31","82894","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98813;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99973","2010-08-31","216767","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98814;WA;nan;Carlton;Okanogan County"
"ZSFH","99974","2010-08-31","207567","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98815;WA;Wenatchee, WA;Cashmere;Chelan County"
"ZSFH","99975","2010-08-31","289216","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98816;WA;Wenatchee, WA;Chelan;Chelan County"
"ZSFH","99976","2010-08-31","135470","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98817; WA; Wenatchee, WA; Chelan County; Chelan Falls"
"ZSFH","99977","2010-08-31","109263","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98819; WA; Okanogan County; Omak"
"ZSFH","99978","2010-08-31","180380","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98821; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99979","2010-08-31","166854","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98822;WA;Wenatchee, WA;Entiat;Chelan County"
"ZSFH","9998","2010-08-31","57154","ZHVI Single-Family Homes Time Series ($)","Home values","city","Birchleaf;VA;nan;Dickenson County"
"ZSFH","99980","2010-08-31","145496","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98823;WA;Moses Lake, WA;Ephrata;Grant County"
"ZSFH","99982","2010-08-31","286989","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98826;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99983","2010-08-31","133154","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98827;WA;nan;Loomis;Okanogan County"
"ZSFH","99984","2010-08-31","193224","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98828;WA;Wenatchee, WA;Malaga;Chelan County"
"ZSFH","99985","2010-08-31","96316","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98829;WA;nan;Okanogan;Okanogan County"
"ZSFH","99986","2010-08-31","88374","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98830;WA;Wenatchee, WA;Bridgeport;Douglas County"
