"region_id","region_type","region"
"94914","zip","85338;AZ;Phoenix-Mesa-Chandler, AZ;Goodyear;Maricopa County"
"94913","zip","85337;AZ;Phoenix-Mesa-Chandler, AZ;Gila Bend;Maricopa County"
"94912","zip","85336;AZ;Yuma, AZ;Somerton;Yuma County"
"94911","zip","85335;AZ;Phoenix-Mesa-Chandler, AZ;El Mirage;Maricopa County"
"94910","zip","85334; AZ; La Paz County; Ehrenberg"
"94909","zip","85333; AZ; Yuma; Yuma County; Dateland"
"94908","zip","85332;AZ;Prescott Valley-Prescott, AZ;Congress;Yavapai County"
"94907","zip","85331;AZ;Phoenix-Mesa-Chandler, AZ;Cave Creek;Maricopa County"
"94905","zip","85328; AZ; La Paz County; Cibola"
"94903","zip","85326;AZ;Phoenix-Mesa-Chandler, AZ;Buckeye;Maricopa County"
"94902","zip","85325;AZ;nan;Bouse;La Paz County"
"94901","zip","85324;AZ;Prescott Valley-Prescott, AZ;Black Canyon City;Yavapai County"
"94900","zip","85323;AZ;Phoenix-Mesa-Chandler, AZ;Avondale;Maricopa County"
"94899","zip","85322;AZ;Phoenix-Mesa-Chandler, AZ;Arlington;Maricopa County"
"94898","zip","85321;AZ;Tucson, AZ;Ajo;Pima County"
"94897","zip","85320;AZ;Prescott Valley-Prescott, AZ;Congress;Yavapai County"
"94892","zip","85310;AZ;Phoenix-Mesa-Chandler, AZ;Phoenix;Maricopa County"
"94890","zip","85308;AZ;Phoenix-Mesa-Chandler, AZ;Glendale;Maricopa County"
"94889","zip","85307;AZ;Phoenix-Mesa-Chandler, AZ;Glendale;Maricopa County"
"94888","zip","85306;AZ;Phoenix-Mesa-Chandler, AZ;Glendale;Maricopa County"
"94887","zip","85305;AZ;Phoenix-Mesa-Chandler, AZ;Glendale;Maricopa County"
"94886","zip","85304;AZ;Phoenix-Mesa-Chandler, AZ;Glendale;Maricopa County"
"94885","zip","85303;AZ;Phoenix-Mesa-Chandler, AZ;Glendale;Maricopa County"
"94884","zip","85302;AZ;Phoenix-Mesa-Chandler, AZ;Glendale;Maricopa County"
