"region_id","region_type","region"
"94097","zip","83278;ID;nan;Stanley;Custer County"
"94096","zip","83277; ID; Blackfoot; Bingham County; Pingree"
"94095","zip","83276;ID;nan;Soda Springs;Caribou County"
"94094","zip","83274;ID;Blackfoot, ID;Shelley;Bingham County"
"94093","zip","83272;ID;nan;Fish Haven;Bear Lake County"
"94092","zip","83271;ID;Pocatello, ID;Rockland;Power County"
"94091","zip","83263;ID;Logan, UT-ID;Preston;Franklin County"
"94090","zip","83262;ID;Blackfoot, ID;Pingree;Bingham County"
"94089","zip","83261;ID;nan;Paris;Bear Lake County"
"94087","zip","83255;ID;Idaho Falls, ID;nan;Butte County"
"94086","zip","83254;ID;nan;Montpelier;Bear Lake County"
"94085","zip","83253; ID; Custer County; Challis"
"94084","zip","83252;ID;nan;Malad City;Oneida County"
"94083","zip","83251;ID;nan;Mackay;Custer County"
"94082","zip","83250;ID;Pocatello, ID;McCammon;Bannock County"
"94081","zip","83246;ID;Pocatello, ID;Lava Hot Springs;Bannock County"
"94080","zip","83245;ID;Pocatello, ID;Inkom;Bannock County"
"94078","zip","83243; ID; Oneida County; Holbrook"
"94077","zip","83241;ID;nan;Grace;Caribou County"
"94076","zip","83239; ID; Caribou County; Soda Springs"
"94075","zip","83238; ID; Bear Lake County; Geneva"
"94074","zip","83237;ID;Logan, UT-ID;Franklin;Franklin County"
"94073","zip","83236;ID;Blackfoot, ID;nan;Bingham County"
"94072","zip","83235; ID; Lemhi County; May"
"94071","zip","83234;ID;Pocatello, ID;Downey;Bannock County"
"94069","zip","83232; ID; Logan, UT-ID; Franklin County; Dayton"
"94066","zip","83228;ID;Logan, UT-ID;Clifton;Franklin County"
"94065","zip","83227;ID;nan;Clayton;Custer County"
"94064","zip","83226;ID;nan;nan;Lemhi County"
"94062","zip","83221;ID;Blackfoot, ID;Blackfoot;Bingham County"
"94061","zip","83220; ID; Bear Lake County; Bern"
"94060","zip","83218; ID; Blackfoot, ID; Bingham County; Basalt"
"94059","zip","83217;ID;nan;Bancroft;Caribou County"
"94058","zip","83215; ID; Blackfoot; Bingham County; Atomic City"
"94057","zip","83214; ID; Pocatello, ID; Bannock County; Arimo"
"94055","zip","83212; ID; Power County; Arbon"
"94054","zip","83211;ID;Pocatello, ID;American Falls;Power County"
"94053","zip","83210;ID;Blackfoot, ID;Aberdeen;Bingham County"
"94049","zip","83204;ID;Pocatello, ID;Pocatello;Bannock County"
"94048","zip","83203; ID; Pocatello; Bannock County; Fort Hall"
"94047","zip","83202;ID;Pocatello, ID;Chubbuck;Bannock County"
"94046","zip","83201;ID;Pocatello, ID;Pocatello;Bannock County"
