"region_id","region_type","region"
"90351","zip","74332;OK;nan;Big Cabin;Craig County"
"90350","zip","74331;OK;nan;Cleora;Delaware County"
"90349","zip","74330;OK;nan;Adair;Mayes County"
"90348","zip","74301;OK;nan;Vinita;Craig County"
"90323","zip","74146;OK;Tulsa, OK;Tulsa;Tulsa County"
"90322","zip","74145;OK;Tulsa, OK;Tulsa;Tulsa County"
"90320","zip","74137;OK;Tulsa, OK;Tulsa;Tulsa County"
"90319","zip","74136;OK;Tulsa, OK;Tulsa;Tulsa County"
"90318","zip","74135;OK;Tulsa, OK;Tulsa;Tulsa County"
"90317","zip","74134;OK;Tulsa, OK;Tulsa;Tulsa County"
"90316","zip","74133;OK;Tulsa, OK;Tulsa;Tulsa County"
"90315","zip","74132;OK;Tulsa, OK;Tulsa;Tulsa County"
"90314","zip","74131;OK;Tulsa, OK;Tulsa;Creek County"
"90313","zip","74130;OK;Tulsa, OK;Turley;Tulsa County"
"90312","zip","74129;OK;Tulsa, OK;Tulsa;Tulsa County"
"90311","zip","74128;OK;Tulsa, OK;Tulsa;Tulsa County"
"90310","zip","74127;OK;Tulsa, OK;Tulsa;Osage County"
"90309","zip","74126;OK;Tulsa, OK;Tulsa;Osage County"
"90307","zip","74120;OK;Tulsa, OK;Tulsa;Tulsa County"
"90306","zip","74119;OK;Tulsa, OK;Tulsa;Tulsa County"
"90305","zip","74117; OK; Tulsa; Tulsa County"
"90304","zip","74116;OK;Tulsa, OK;Tulsa;Tulsa County"
"90303","zip","74115;OK;Tulsa, OK;Tulsa;Tulsa County"
"90302","zip","74114;OK;Tulsa, OK;Tulsa;Tulsa County"
"90301","zip","74112;OK;Tulsa, OK;Tulsa;Tulsa County"
"90300","zip","74110;OK;Tulsa, OK;Tulsa;Tulsa County"
"90299","zip","74108;OK;Tulsa, OK;Tulsa;Tulsa County"
"90298","zip","74107;OK;Tulsa, OK;Tulsa;Tulsa County"
"90297","zip","74106;OK;Tulsa, OK;Tulsa;Tulsa County"
"90296","zip","74105;OK;Tulsa, OK;Tulsa;Tulsa County"
"90295","zip","74104;OK;Tulsa, OK;Tulsa;Tulsa County"
"90294","zip","74103; OK; Tulsa, OK; Tulsa County; Tulsa"
"90291","zip","74085;OK;Stillwater, OK;Yale;Payne County"
"90290","zip","74084; OK; Tulsa, OK; Osage County; Wynona"
"90289","zip","74083;OK;nan;nan;Nowata County"
"90288","zip","74082; OK; Bartlesville; Washington County; Vera"
"90287","zip","74081;OK;Tulsa, OK;nan;Pawnee County"
"90286","zip","74080;OK;Tulsa, OK;Talala;Rogers County"
"90285","zip","74079;OK;Oklahoma City, OK;Stroud;Lincoln County"
"90281","zip","74075;OK;Stillwater, OK;Stillwater;Payne County"
"90280","zip","74074;OK;Stillwater, OK;Stillwater;Payne County"
"90279","zip","74073;OK;Tulsa, OK;nan;Tulsa County"
"90278","zip","74072;OK;nan;South Coffeyville;Nowata County"
"90276","zip","74070;OK;Tulsa, OK;Skiatook;Osage County"
