"region_id","region_type","region"
"98442","zip","95833;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98441","zip","95832;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98440","zip","95831;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98439","zip","95830;CA;Sacramento-Roseville-Folsom, CA;nan;Sacramento County"
"98438","zip","95829;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98437","zip","95828;CA;Sacramento-Roseville-Folsom, CA;nan;Sacramento County"
"98436","zip","95827;CA;Sacramento-Roseville-Folsom, CA;Rancho Cordova;Sacramento County"
"98435","zip","95826;CA;Sacramento-Roseville-Folsom, CA;Rosemont;Sacramento County"
"98434","zip","95825;CA;Sacramento-Roseville-Folsom, CA;Arden-Arcade;Sacramento County"
"98433","zip","95824;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98432","zip","95823;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98431","zip","95822;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98430","zip","95821;CA;Sacramento-Roseville-Folsom, CA;Arden-Arcade;Sacramento County"
"98429","zip","95820;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98428","zip","95819;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98427","zip","95818;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98426","zip","95817;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98425","zip","95816;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98424","zip","95815;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98423","zip","95814;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98418","zip","95776;CA;Sacramento-Roseville-Folsom, CA;Woodland;Yolo County"
"98417","zip","95765;CA;Sacramento-Roseville-Folsom, CA;Rocklin;Placer County"
"98415","zip","95762;CA;Sacramento-Roseville-Folsom, CA;El Dorado Hills;El Dorado County"
"98413","zip","95758;CA;Sacramento-Roseville-Folsom, CA;Elk Grove;Sacramento County"
"98412","zip","95757;CA;Sacramento-Roseville-Folsom, CA;Elk Grove;Sacramento County"
"98411","zip","95747;CA;Sacramento-Roseville-Folsom, CA;Roseville;Placer County"
"98410","zip","95746;CA;Sacramento-Roseville-Folsom, CA;Granite Bay;Placer County"
"98408","zip","95742;CA;Sacramento-Roseville-Folsom, CA;Rancho Cordova;Sacramento County"
"98406","zip","95736; CA; Sacramento--Roseville--Arden-Arcade; Placer County; Colfax"
"98405","zip","95735;CA;Sacramento-Roseville-Folsom, CA;Twin Bridges;El Dorado County"
"98404","zip","95728;CA;Sacramento-Roseville-Folsom, CA;Soda Springs;Placer County"
"98403","zip","95726;CA;Sacramento-Roseville-Folsom, CA;Pollock Pines;El Dorado County"
"98402","zip","95724;CA;Sacramento-Roseville-Folsom, CA;nan;Placer County"
"98401","zip","95722;CA;Sacramento-Roseville-Folsom, CA;Meadow Vista;Placer County"
"98400","zip","95721;CA;Sacramento-Roseville-Folsom, CA;South Lake Tahoe;El Dorado County"
"98399","zip","95720;CA;Sacramento-Roseville-Folsom, CA;Kyburz;El Dorado County"
"98398","zip","95717;CA;Sacramento-Roseville-Folsom, CA;Gold Run;Placer County"
"98397","zip","95715;CA;Sacramento-Roseville-Folsom, CA;nan;Placer County"
"98396","zip","95714;CA;Sacramento-Roseville-Folsom, CA;Dutch Flat;Placer County"
"98395","zip","95713;CA;Sacramento-Roseville-Folsom, CA;Colfax;Placer County"
"98393","zip","95709;CA;Sacramento-Roseville-Folsom, CA;Camino;El Dorado County"
"98392","zip","95703;CA;Sacramento-Roseville-Folsom, CA;Applegate;Placer County"
"98391","zip","95701;CA;Sacramento-Roseville-Folsom, CA;Alta;Placer County"
"98390","zip","95699; CA; Amador County; Plymouth"
"98389","zip","95698; CA; Sacramento--Roseville--Arden-Arcade; Yolo County; Woodland"
"98388","zip","95697;CA;Sacramento-Roseville-Folsom, CA;Yolo;Yolo County"
"98386","zip","95695;CA;Sacramento-Roseville-Folsom, CA;Woodland;Yolo County"
"98385","zip","95694;CA;Sacramento-Roseville-Folsom, CA;Winters;Yolo County"
"98384","zip","95693;CA;Sacramento-Roseville-Folsom, CA;Wilton;Sacramento County"
"98383","zip","95692;CA;Yuba City, CA;Wheatland;Yuba County"
"98382","zip","95691;CA;Sacramento-Roseville-Folsom, CA;West Sacramento;Yolo County"
"98381","zip","95690;CA;Sacramento-Roseville-Folsom, CA;Walnut Grove;Sacramento County"
"98380","zip","95689;CA;nan;Volcano;Amador County"
